132,1,190412
13133,16,190684
91,47,191567
1873,11,191726
68,2,191821
5509,8,192132
128,5,192836
49,1,197623
14835,1,198095
14444,16,199539
20716,32,209757
31791,8,209913
952,16,211541
34,4,211612
28,1,212154
15,1,212916
171,1,212966
56,1,213011
167,1,213033
5,5,214590
52,6,214624
11,2,214698
6,4,214854
4,4,215043
53,16,215078
8490,2,215161
7673,1,215218
5,2,215253
6833,32,216014
8224,5,216729
32,8,216833
28,8,217232
47,1,217427
33,1,217474
57,6,217582
364,5,217626
2482,1,217651
8131,16,217757
36,8,217774
412,32,218068
5,1,218091
8839,1,218126
3825,1,218201
5975,256,218448
14,1,218460
11772,20,218516
49,32,218539
60,16,221725
14358,32,221757
7146,128,222059
83,8,222151
13,43,222178
25716,8,222186
153,16,222362
8,2,222507
19455,8,222575
5,32,222628
1087,128,222637
313,16,222700
1384,51,222887
4,16,223388
16216,1,223476
11,1,223498
8,1,223507
227,16,223550
13349,8,223594
52,1,223665
13522,23,223761
14993,32,223839
4,32,223975
16324,256,224077
4,1,224095
7357,247,224138
2,1,224152
17,1,224162
5,64,226535
161,1,226568
586,13,227069
13475,190,227295
35,8,227360
348,1,227434
14154,1,227653
19,4,227703
3215,1,227711
14,1,227750
79,32,227983
13279,32,228246
9981,128,228300
135,2,229354
4,3,229395
63,4,229625
9194,221,229740
21,8,229855
8538,2,229883
3,8,229895
37275,4,229926
25,8,236577
176,16,236610
22,1,236638
6210,1,236726
9194,64,236810
14,4,237362
17996,8,237381
42,8,237435
99,2,243973
57,8,244036
17,8,244055
5,32,244116
122,7,244173
2230,1,244573
47,32,244598
150,1,244803
9,16,244863
23298,32,244883
64223,1,244958
20,21,245056
43352,4,245212
63,9,247194
3,16,247221
4971,1,247590
12665,2,247612
20861,16,247687
80,4,250913
21707,36,251089
21,4,251378
15,4,251404
19,1,251497
466,4,251753
8582,56,256618
7,3,256912
5042,29,257393
5,30,257450
5,4,257506
1769,9,257908
217,16,257942
35,4,258920
15,16,259056
82,32,259404
19241,8,259430
234,32,259723
6786,14,259829
2,31,262051
43092,1,262287
13125,1,262428
27,3,264076
16995,64,264117
338,32,264413
11031,1,265331
1294,8,265347
8588,122,265514
17,4,266780
9,1,266834
749,8,269159
11186,4,269683
3392,2,269724
5,1,269946
24370,32,270696
7,2,270799
84,1,270938
22567,256,270994
69,128,272024
5,2,273473
2135,1,279686
27,7,279880
9,5,287787
21,16,288002
40,3,288242
4,4,289190
80,1,289526
3,4,290333
96,1,290745
29046,128,291124
31,1,291196
32116,4,291808
16,1,291923
4,16,292172
4,8,292371
4,1,292474
211,2,292828
23,2,295241
7105,17,296169
32,128,296342
57,1,297732
14,16,298115
323,1,298153
26,32,298407
98,1,298639
54,1,298760
8690,1,298837
134,4,300799
755,8,300955
2886,8,302239
22059,18,302358
7,8,302814
4,9,303130
10,8,303318
15,1,303335
1475,1,303439
80,4,303456
16915,64,303486
20486,13,303499
10541,32,304600
115,28,304640
6519,1,304646
8700,8,304862
1677,1,304946
8786,16,305055
8,24,305298
98,32,305326
6,4,305584
90,1,305623
7,2,305711
38,4,305737
266,21,305764
1271,1,306093
14909,32,306297
5,4,306336
9268,34,306569
5,16,306719
315,8,306793
18259,256,307060
481,4,307233
444,1,307356
5639,94,307650
4,8,307684
11641,2,307743
311,32,307973
708,64,308174
79,1,308253
4313,128,308283
6,4,308310
4230,7,308315
8242,2,308528
411,32,308660
21502,4,308754
28,8,308787
10221,32,308840
37,41,309393
9,4,343763
8,4,343885
91,1,343970
14,13,346075
9110,102,346341
536,4,350121
15309,2,350249
20066,4,352807
31,4,353092
17,2,356534
6,12,356629
235,1,356776
110,8,356888
16,32,360456
15649,1,361114
9392,42,362159
22,23,362715
30,32,362860
53,8,363134
51675,1,363253
10,4,364618
19,32,365330
685,1,368228
18023,1,368393
6799,2,369003
6941,236,369983
1070,32,372091
525,4,372902
22,1,373851
10774,2,374180
29,16,375788
53,4,375954
17383,16,376039
32411,24,376495
66,8,376740
62,8,414542
3,4,414579
350,1,414657
140,1,414964
223,1,414975
310,2,416223
100,2,416233
13,4,416310
354,4,416362
250,8,416528
9,6,416668
3016,4,416681
22,4,416913
17502,1,416996
73,10,417035
11,16,423797
3,15,423899
81431,8,424366
66,16,424386
6498,1,424436
164,1,424543
143,4,424594
7386,8,424885
154,2,425063
752,1,425121
106,1,425497
95,16,425527
3,1,425545
22,1,425605
63,32,426972
97,5,427485
5,2,427495
27,4,427514
4,8,427535
105,4,428132
119,16,444101
7848,4,444692
7809,32,445867
117,8,446166
4191,1,448078
13968,256,449368
5005,8,449459
25977,1,451511
11686,110,451746
26,3,451896
15031,28,452003
4,5,453040
4,46,453123
25494,256,453565
2,4,455800
69,32,457503
12,1,459889
64,1,460110
45,1,460169
80,1,461209
20,1,461322
5254,8,461446
121,16,462156
16531,10,463425
23,1,463535
1204,4,463627
202,12,464771
3990,256,464821
36,1,464860
23,64,464894
30948,256,465817
713,1,467083
11,5,467207
29,4,467418
61,8,467605
19,1,467702
4799,128,467747
12,64,468096
36893,128,468906
740,1,469308
4,8,470595
6146,32,470641
11835,1,471281
9532,32,471626
30508,4,471848
10,16,471919
18,4,471936
43,1,472106
11767,16,472159
99,16,472823
498,1,472871
465,32,472904
820,8,473031
33299,128,473140
3,19,473196
6274,32,473268
259,3,473298
54,1,473373
11,9,473913
17073,1,474009
7949,16,474051
12,1,474081
23,1,474403
102,32,474972
13199,32,475101
17371,63,478374
508,1,478996
19,3,479019
14223,70,479049
14490,16,484517
9704,4,484659
81,16,484719
93,4,485049
46,4,485050
10756,15,485125
36,1,485284
7373,8,485309
19175,1,485338
10588,128,485425
378,19,485529
7955,128,485925
18,2,486019
257,16,486027
205,4,486067
7416,8,486391
5091,64,486446
270,16,486510
33,1,486535
4,8,486549
7,1,486733
19,1,486741
10,4,486802
6879,1,486948
38,16,486974
12,32,487236
15451,128,487296
38,16,487672
69,6,487762
282,6,488179
793,1,488322
49,8,488545
135,16,488714
19,16,488752
71,16,488773
4,16,489711
18451,1,489748
35,1,489870
353,4,490153
7,4,490510
12,1,490542
10653,8,490823
14,2,490846
260,16,491932
5,1,491965
6483,128,492580
17069,2,492603
7,9,492651
14,4,492662
6,32,493021
15,2,493051
12446,7,493105
13693,4,493127
30,1,493368
100,9,493448
44,1,493506
5454,64,493517
3,29,493555
8,1,493699
20806,16,493737
22,32,494589
3,2,494694
96,1,494697
4,8,494863
37,2,495001
103,2,496190
15941,128,496571
6870,6,496607
80,16,496629
27,1,496651
6130,1,499688
7,16,499705
149,2,499747
1731,1,499769
20584,128,500335
68,1,500349
66,32,500404
24528,32,500422
29,1,500474
21,56,500581
9,8,500716
161,1,500722
8,8,500783
25658,8,500805
10264,256,500809
13689,128,500857
68,16,500969
20,16,501013
4,32,501086
3,4,501184
10883,1,501232
17,4,501242
6,16,503872
40,16,503973
32837,1,503998
24688,59,504058
13160,14,504074
125,8,504093
133,64,504131
22871,16,504270
4,1,504452
384,2,504474
282,32,504548
12455,32,504557
6582,4,504741
8245,2,505052
10,1,505071
9,8,505141
17,28,505473
675,32,505641
6499,4,506937
79,8,507137
2,4,553474
6269,8,553599
5835,2,553643
2799,16,553696
67,8,553760
24,16,553832
3,4,553866
343,8,558140
5,4,558668
155,2,558759
59,16,558872
143,1,559195
24,32,559237
21,8,559297
142,3,559445
8121,2,559482
617,32,559649
9,16,561432
324,1,561475
233,1,561524
173,1,561591
2,11,561664
9323,4,562000
28,1,563939
12446,32,563955
7,2,564182
2164,1,564330
42,10,564418
18336,4,564633
1829,1,564681
15916,211,564854
379,64,564871
9,4,564931
15258,34,564950
99,1,566081
112,3,566141
21,4,566192
4004,4,566206
15001,4,594986
7743,159,595060
8353,16,595125
7527,8,595179
6,2,595457
30,9,595529
7543,4,595739
10746,3,595995
117,7,596013
9,7,597344
92,4,597427
645,1,597566
91,40,597584
8198,1,597595
106,1,598401
11598,8,598417
35,16,598768
1469,27,598835
108,53,598851
4710,1,599099
12,4,599207
359,8,599223
14,2,599281
16266,4,599329
29,16,599454
16,11,599734
18869,71,600279
478,16,600784
329,42,601074
5697,32,601532
8259,4,602995
12338,2,603011
136,16,603277
2,16,603629
1327,1,604220
5623,1,604227
70,1,604432
19,4,604498
22,2,604585
13210,6,605322
12361,16,605771
8091,4,605835
7564,8,605906
13485,2,606100
76,2,609155
11744,16,609441
20436,16,609560
21,2,609925
14,6,610655
9,32,610714
25527,4,610755
2587,15,612030
80,8,613480
530,4,613867
18,4,614074
15304,4,614854
51,3,614948
30,1,615397
22409,43,615499
6,32,616323
14,32,616353
28834,128,616525
8717,150,619796
2,1,619871
87,32,621723
64,26,630480
13796,1,632278
358,2,632659
143,1,632858
100,64,633953
8848,1,634403
6895,4,637171
30,1,637349
85,4,637361
10918,4,637445
810,8,637556
25948,1,638338
13,1,638362
13,4,638458
32,16,638920
330,64,639046
14,2,639139
8,11,639279
22,8,639377
10432,128,639927
13438,5,640567
16,1,646225
3022,1,646271
1550,8,646348
614,1,646542
9431,128,646762
480,8,646770
10390,24,646830
16748,1,646877
209,1,647096
15334,32,647179
40701,14,647563
10,32,920150
7,8,920590
15015,1,920704
100,16,921229
29,6,921249
12528,2,921298
11725,8,921306
10787,1,921330
10535,8,921347
1,1,921435
91,11,921447
16025,3,921466
192,42,921626
8,16,921941
12,1,921974
9774,32,921997
5627,1,922086
11,32,922121
15028,16,922311
68,1,922328
46,32,922556
12307,128,922594
13,3,923352
56,32,923416
71,1,923439
153,4,923714
22,1,923738
60,8,924111
382,4,924131
12686,3,924157
20,21,924228
19513,1,924240
6,4,924286
7990,2,924405
13,4,924610
6,16,924622
23,1,924968
226,10,925214
103,16,925773
6,4,925850
59,16,928329
224,2,928371
27,4,928398
19243,4,928692
24,36,928718
13173,199,929155
11729,256,930350
11553,1,930412
64,8,930447
31,1,930849
10274,1,931095
4,32,931112
18833,8,931197
2923,4,931254
19183,1,931277
12,1,931617
10,16,931826
28612,256,931989
8636,25,933850
14052,1,934015
198,1,935505
14907,128,935594
2,32,936144
62,4,936172
4739,32,936184
3924,8,937474
287,4,941154
42,4,941460
44,4,941520
17640,18,941553
775,1,946526
10668,128,946828
13740,2,946958
8,2,958228
1751,32,958846
19,1,972200
259,32,973651
10951,128,973806
4,2,974832
42420,5,975323
1,64,976346
22215,8,979893
54,1,983646
394,70,983989
31,1,984607
19,8,985572
5966,8,985794
109,8,985889
36,4,986096
14838,8,986982
15425,1,988617
3883,8,988663
23,64,989275
6,8,989497
5677,16,989682
38,1,989727
11,8,989786
84,1,989797
2978,2,990417
9907,12,990484
417,1,990671
10068,128,990681
24786,128,991130
7,2,991276
14800,8,992213
2398,1,992220
10,2,993864
31800,3,993980
122,8,994046
23,2,994897
26705,62,994950
9491,32,995090
7,12,995165
510,3,995191
3,2,995570
44104,8,995624
8956,128,995651
5811,128,995656
7736,8,995999
4792,128,996122
40,4,996179
19,3,996230
6,5,996290
15205,2,996296
34188,1,996417
6,23,996604
21,16,996735
6794,20,996791
8596,128,996804
15,1,996900
12190,8,997154
94,4,997212
420,1,997221
27422,8,997324
52,32,997344
134,16,997479
4518,128,997623
5737,81,999091
49,1,999232
10,32,999480
4,3,999625
9,9,999630
16227,1,1000117
198,64,1000202
148,68,1000262
284,17,1000276
5566,64,1000311
21936,16,1000367
915,2,1000374
130,64,1000410
10364,8,1001517
161,16,1001535
64,8,1001552
7284,256,1002785
8401,16,1002814
1569,8,1002832
673,1,1002880
79,1,1004336
6,8,1004448
22,8,1004484
44,1,1004557
10,4,1004646
4801,32,1004759
5,4,1004844
32,8,1004869
4846,41,1006989
67,9,1007013
5,1,1008531
5992,32,1008601
10,1,1008764
256,1,1009145
9784,128,1009167
53,32,1009359
22,8,1009449
170,8,1015444
23162,32,1015482
5,8,1015590
14363,32,1015637
113,23,1015661
17050,4,1015719
9,1,1015774
18,64,1016030
3906,13,1016099
35,16,1016107
207,8,1016962
35,4,1017165
13249,1,1017331
6,32,1017359
121,8,1020599
2350,29,1021018
8,16,1021713
12649,1,1022166
7,1,1022366
502,1,1022882
11,26,1022941
8,1,1023156
7,8,1023337
3,3,1024117
61,2,1024135
8739,226,1024157
11759,32,1024278
11503,206,1024305
658,2,1024640
15458,32,1024671
13793,256,1024772
7666,256,1024880
5181,8,1024917
198,16,1024928
21737,1,1025059
10,64,1025342
3,2,1028601
11,35,1028639
8129,8,1028715
58,2,1030292
51,8,1043864
6231,10,1045514
3,1,1045963
116,32,1075335
19,2,1076956
27969,1,1077058
30,2,1079754
13,4,1079956
9833,94,1081272
30059,16,1084126
4,18,1084132
33288,16,1084174
5,1,1084202
11485,3,1084323
7946,32,1084385
20166,64,1084514
4,16,1084650
53,1,1084779
3022,4,1086102
10089,7,1086190
9721,26,1086255
5,1,1086308
8,8,1086407
4101,32,1086418
125,1,1086433
40,8,1086441
85,2,1086493
123,4,1086719
5452,32,1086784
24229,8,1087321
22,10,1087410
4,2,1087732
39,1,1088495
4,4,1088507
280,16,1088521
9591,64,1088581
9972,18,1088644
257,1,1088670
49,1,1088682
16752,11,1088939
16862,1,1090724
42,1,1093600
76,16,1093623
12,32,1093627
11,12,1093696
19340,3,1093743
17255,128,1093752
11083,24,1093798
9777,2,1096707
24,3,1096744
11,4,1096786
3,1,1096986
41,1,1097337
94,1,1097630
48960,1,1097635
7630,2,1097646
268,8,1097702
4,27,1097796
19420,64,1097863
12,6,1097875
142,1,1097886
12495,1,1097904
4,1,1098120
21377,4,1098250
16,8,1098284
25639,4,1101222
13840,8,1101325
76,8,1101360
25,8,1101409
8478,8,1101444
6066,1,1101488
180,24,1101548
158,16,1102128
25,4,1102185
17075,32,1102264
15835,32,1102290
102,4,1102518
46,1,1107845
18,64,1107858
32,4,1107888
96,37,1108229
28083,8,1108267
28,7,1108338
5,32,1108570
9738,1,1110173
222,17,1110228
10731,1,1110846
74,16,1112586
230,1,1112800
10132,128,1112822
13,16,1113802
50,16,1115313
5090,1,1115755
12700,16,1116019
8028,4,1116429
3,8,1116439
25399,8,1116682
977,22,1116846
18,1,1116851
7156,1,1117040
4,16,1117102
150,32,1117819
21,4,1117969
946,8,1118126
33274,37,1118411
833,16,1118909
100,1,1119069
13,1,1119309
9824,8,1119347
6,1,1119403
1,4,1119430
7928,1,1120378
24446,64,1120398
15,16,1120412
13280,256,1120582
10916,28,1122961
6630,16,1123252
24331,256,1123292
29,64,1123330
33,2,1123376
11618,4,1123410
981,1,1123446
29148,1,1150123
13,8,1150330
5,4,1150453
53,64,1150582
15,16,1150666
12421,1,1150805
7010,11,1150889
53,57,1154815
47,1,1178337
14702,43,1178377
2505,1,1178471
11,1,1178724
9521,107,1178760
339,11,1179127
2,1,1179209
280,1,1179269
23862,8,1179283
6483,4,1179581
177,13,1179633
426,4,1179643
20684,9,1179671
28094,1,1180385
18,4,1180449
57,16,1180769
3,8,1180855
17899,4,1181020
71,16,1181054
42,32,1181847
13183,6,1181949
14,1,1181979
6,32,1182706
42,2,1182832
232,1,1183262
26,8,1183300
2,9,1183963
182,8,1186004
467,10,1186032
32,13,1186178
95,64,1186225
13,8,1186343
6737,43,1187816
14,32,1187839
22167,4,1187914
86,4,1188169
12,27,1188465
77248,16,1188706
65,4,1188735
162,4,1188936
2110,4,1189070
19400,172,1189391
33,4,1189546
19914,36,1189607
216,16,1189647
9,64,1189666
95,1,1189682
10,2,1190072
55,2,1190178
289,32,1190219
30,1,1190300
172,8,1193047
1,1,1193193
13060,128,1193213
15930,32,1193336
19743,32,1193472
872,1,1193907
175,16,1194323
105,1,1195701
59,1,1195718
1731,8,1195739
10409,2,1195759
17802,2,1195804
7112,9,1196028
212,4,1196065
5,8,1196097
9105,8,1196817
910,4,1196899
224,32,1196918
3,8,1196969
4,4,1197030
74,1,1199501
58,10,1199733
94,15,1199819
190,16,1199885
11882,8,1200346
46,1,1200408
13,4,1203769
200,1,1204244
7025,16,1204259
93,16,1204411
146,20,1204812
4410,124,1219355
19819,1,1221809
13217,128,1221991
6184,8,1222720
496,4,1222965
25,8,1224064
51,16,1226899
63,16,1227130
133,16,1228168
17,4,1228446
13,8,1229157
8149,24,1229349
7562,1,1230516
8215,1,1230806
22,8,1230976
3,1,1231615
51,1,1231678
450,2,1232458
9,1,1232943
2763,1,1233022
4,1,1238551
10,1,1238764
275,4,1239447
36,1,1239532
3,8,1250707
22,3,1250836
28,8,1251176
10292,32,1251241
2687,4,1251301
4,32,1251386
10,1,1251399
29,2,1251419
488,2,1251459
61,2,1251621
4043,64,1251659
10209,16,1251668
12,8,1252166
90,16,1252170
44,16,1252344
81,32,1254928
6741,32,1254957
21094,1,1255140
19863,59,1255167
12,16,1255227
9618,2,1255563
19,1,1255568
5,20,1256632
39,1,1256748
93,1,1256775
8925,128,1256805
6788,14,1256838
251,4,1289587
79,8,1290149
12084,64,1290659
9,32,1290695
6235,8,1291219
4,8,1291382
11505,32,1291806
4,6,1291970
309,1,1292047
226,4,1292122
324,32,1292974
21,16,1292996
12149,1,1293011
15,8,1293124
13,1,1293141
69,2,1293331
518,1,1293430
13958,5,1294579
2,32,1294751
7,8,1295964
14067,16,1295978
